university_name,subject,duration,tuition_fees,application_fees,exams_accepted,university_type,location,country,year_of_establish,university_website,IELTS,TOEFL,PTE,GRE,GMAT,SAT
HERIOT WATT UNIVERSITY,BSc (Hons) in Brewing and Distilling and Diploma...,5 Year,GBP 25008,,"IELTS , PTE , TOFEL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,No,Yes,No,No,No
HERIOT WATT UNIVERSITY,Meng Structural Engineering,5 Year,GBP 25008,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in International Business Management (Acceler...,3 Year,GBP 20536,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Sport and Exercise Science (Accelerat...,3 Year,GBP 25008,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in Marketing (Accelerated),3 Year,GBP 19546,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in Accountancy and Finance (Accelerated),3 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in Accountancy (Accelerated),3 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BEng (Hons) Electrical and Electronic Engineerin...,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Psychology and Marketing,4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BEng (Hons) in Civil Engineering,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Mathematics with Statistics,4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Mathematics,4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,"BSc (Hons) Mathematical, Statistical and Actuari...",4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Mathematical Physics,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Marine Biology,4 Year,GBP 25008,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BEng (Hons) in Aerospace Engineering,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BEng (Hons) in Architectural Engineering,4 Year,GBP 19456,,"IELTS , PTE , TOFEL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,No,Yes,No,No,No
HERIOT WATT UNIVERSITY,BEng (Hons) in Chemical Engineering,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Psychology with Management,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Quantity Surveying,4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BEng (Hons) in Mechanical Engineering,4 Year,GBP 25008,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BEng (Hons) Engineering,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambrige",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BEng (Hons) Mechanical Engineering and Energy En...,4 Year,GBP 25008,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Computer Science (Artificial Intel...,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BEng (Hons) Structural Engineering,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Biological Sciences (Human Health),4 Year,GBP 25008,,"IELTS , PTE , TOFEL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,No,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Biological Sciences (Cell and Mole...,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambrigde",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Biological Sciences,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Psychology,4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSC (Hons) in Brewing and Distilling,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Sport and Exercise Science,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA Business & Finance,4 Year,GBP 19456,,"IELTS , TOEFL , Cambridge , PTE",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Mathematics with Computer Science,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambrigde",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,"BEng (Hons) Robotics, Autonomous and Interactive...",4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Statistical Data Science,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Computer Science (Data Science),4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Computer Science (Games Programmin...,4 Year,GBP 25008,,"IELTS , TOEFL , PTE , Cambrigde",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Computer Science (Software Enginee...,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Computer Systems,4 Year,GBP 25008,,"IELTS , PTE , TOFEL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,No,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Computer Systems (Games Programming),4 Year,GBP 25008,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Computer Science,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in Finance,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Construction Project Management,4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in International Business Management,4 Year,GBP 20536,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Mathematics with Finance,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BBA (Hons) in Bachelor of Business Administratio...,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in Accountancy and Finance,4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in Accountancy,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in Marketing,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Computer Systems (Games Programmin...,4 Year,GBP 25008,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Data Sciences,4 Year,GBP 25008,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Games Development and Production,4 Year,GBP 25008,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA BSL and Applied Languages,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in Economics and Business Management,4 Year,GBP 20536,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,"MA in Geography, Society and Environment",4 Year,GBP 20536,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA Modern in Languages (Interpreting and Transla...,4 Year,GBP 19546,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA Modern Languages for Business Management,4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,"MA Modern Languages, Communication and Culture",4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Physics,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Chemistry,4 Year,GBP 25008,,"IELTS , PTE , TOEFL",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,"MA British Sign Language (Interpreting, Translat...",4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA Applied Modern Languages and Translating,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BA (Hons) in Fashion,4 Year,GBP 19456,,"IELTS , PTE , Cambridge , TOFEL",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,No,Yes,No,No,No
HERIOT WATT UNIVERSITY,BA (Hons) Fashion Branding and Promotion,4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,MA in Economics,4 Year,GBP 20536,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BA (Hons) Interior Architecture and Design,4 Year,GBP 19456,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) in Geography,4 Year,GBP 20536,,"IELTS , TOEFL , PTE , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BA (Hons) in Combined Studies,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BA (Hons) in Communication Design,4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,"BA (Hons) in Design for Textiles (Fashion, Inter...",4 Year,GBP 19456,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,BSc (Hons) Actuarial Science,4 Year,GBP 25008,,"IELTS , PTE , TOEFL , Cambridge",Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,Yes,Yes,Yes,No,No,No
HERIOT WATT UNIVERSITY,N/A,N/A,N/A,N/A,N/A,Private,"Edinburgh, Scotland UK EH14 4AS, Scotland",UK,1821,  https://www.hw.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,MSc Sustainable Maritime Operations,32 Months,GBP 10700,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,BSc (Hons) Global Sustainable Development,24 Months,GBP 9535,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,BSc (Hons) Sustainable Maritime Operations,18 Month,GBP 9535,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,BSc Sustainable Maritime Operations,12 Month,GBP 7500,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,MBA Maritime Operations,12 Month,GBP 8700,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,MSc Engineering for Marine Professionals,12 Month,GBP 7200,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,MSc Advanced Oceanography for Professionals,12 Month,GBP 7200,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,MSc Advanced Navigation for Professionals,12 Month,GBP 7200,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,MSc Advanced Meteorology for Professionals,12 Month,GBP 7200,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,MSc Advanced Hydrography for Professionals,12 Month,GBP 7200,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,MSc Sustainability in Practice,12 Month,GBP 7200,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,MSc Global Sustainable Development,12 Month,GBP 10700,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,MBA Financial Technology (FinTech),12 Month,GBP 8700,,,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
MLA COLLEGE,N/A,N/A,N/A,N/A,N/A,Private,"The Merchant, St Andrew St, Plymouth PL1 2AX, United Kingdom, England",UK,2012,  http://www.mla.ac.uk/,No,No,No,No,No,No
UNIVERSITY OF HUDDERSFIELD,MSc in Management,1 Year,GBP 17600,,"IELTS , PTE",Public,"Queensgate, Huddersfield HD1 3DH, UK, London",UK,1988,  https://london.hud.ac.uk/,Yes,No,Yes,No,No,No
UNIVERSITY OF HUDDERSFIELD,N/A,N/A,N/A,N/A,N/A,Public,"Queensgate, Huddersfield HD1 3DH, UK, London",UK,1988,  https://london.hud.ac.uk/,No,No,No,No,No,No
UNIVERSITY OF HUDDERSFIELD,N/A,N/A,N/A,N/A,N/A,Public,"Queensgate, Huddersfield HD1 3DH, UK, London",UK,1988,  https://london.hud.ac.uk/,No,No,No,No,No,No
UNIVERSITY OF HUDDERSFIELD,N/A,N/A,N/A,N/A,N/A,Public,"Queensgate, Huddersfield HD1 3DH, UK, London",UK,1988,  https://london.hud.ac.uk/,No,No,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Master in Automotive Software Engineering,2 Year,EUR 14400,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Master's in Biomedical Computing,2 Year,EUR 14400,,"GRE , IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,Yes,No,No
TECHNICAL UNIVERSITY OF MUNICH,Master in Consumer Affairs,2 Year,EUR 12940,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Master of Arts in Architecture,2 Year,EUR,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Master of Environmental Engineering,2 Year,EUR 14400,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Master's in Computational Mechanics,2 Year,EUR,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Informatics in Games Engineering (M.Sc.),2 Year,EUR 14400,,"IELTS , TOEFL , GRE",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,Yes,No,No
TECHNICAL UNIVERSITY OF MUNICH,Masters in Applied and Engineering Physics,2 Year,EUR,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,M.Sc. in Advanced Construction and Building Tech...,2 Year,AUD,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Executive MBA in Innovation and Business Creatio...,2 Year,EUR 14400,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,M.Sc in Advanced Construction and Building Techn...,2 Year,EUR 14400,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Master in Electrical Engineering and Information...,2 Year,EUR,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Master of Information Systems,2 Year,EUR 14400,,"GRE , IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,Yes,No,No
TECHNICAL UNIVERSITY OF MUNICH,Master of Science in Power Engineering,2 Year,EUR 14400,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Bachelor of Civil Engineering,3 Year,EUR 14400,,,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,No,No,No,No,No,No
