university_name,subject,university_type,location,country,year_of_establish,IELTS,TOEFL,PTE,GRE,GMAT,SAT,tuition_fees_usd,duration_months
SKEMA BUSINESS SCHOOL PARIS,Master of Science in Entrepreneurship and Sustai...,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,51576.6,24.0
SKEMA BUSINESS SCHOOL PARIS,MSc in Global Luxury and Management,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,55093.19,24.0
SKEMA BUSINESS SCHOOL PARIS,MSc in International Business,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,"MSc Auditing, Management Accounting and Informat...",Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,Msc in International Human Resources & Perfo...,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,Msc in Project & Programme Mgt & Busines...,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,Msc in Enterpreneurship & Innovation,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,MSc Corporate Financial Management,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,0,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,MSc Financial Markets and Investments,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,0,0,0,0,0,53921.0,24.0
SKEMA BUSINESS SCHOOL PARIS,MSc in Artificial Intelligence for Business Tran...,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,51576.6,24.0
SKEMA BUSINESS SCHOOL PARIS,Msc in International Marketing and Business Deve...,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,Msc in Luxury and Fashion management,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,1,0,0,0,0,44543.43,24.0
SKEMA BUSINESS SCHOOL PARIS,Master in Management,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,0,0,0,0,0,43371.24,24.0
SKEMA BUSINESS SCHOOL PARIS,Global in BBA,Private,"Leonard De Vinci, Mona Lisa Esplanade - Courbevoie - 92916 Paris La Defense Cedex, Paris",France,2009.0,1,0,0,0,0,0,16410.74,48.0
PARIS-SORBONNE UNIVERSITY,Master Information Communication Journalism,Public,"Paris-Sorbonne University, 1, rue Victor Cousin 75005 Paris , Paris",France,1971.0,1,0,0,0,0,0,241.47,24.0
PARIS-SORBONNE UNIVERSITY,Master of History(English),Public,"Paris-Sorbonne University, 1, rue Victor Cousin 75005 Paris , Paris",France,1971.0,1,0,0,0,0,0,241.47,24.0
PARIS-SORBONNE UNIVERSITY,"Master Sociology Action, Standard, Economy and S...",Public,"Paris-Sorbonne University, 1, rue Victor Cousin 75005 Paris , Paris",France,1971.0,1,0,0,0,0,0,241.47,24.0
PARIS-SORBONNE UNIVERSITY,Geography and Planning,Public,"Paris-Sorbonne University, 1, rue Victor Cousin 75005 Paris , Paris",France,1971.0,1,0,0,0,0,0,157.07,36.0
EMLYON BUSINESS SCHOOL,MSc in Leading Sustainable Transformations,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,33700.62,18.0
EMLYON BUSINESS SCHOOL,MSc in Global Sales Excellence,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,33700.62,18.0
EMLYON BUSINESS SCHOOL,Msc in International Marketing and Business Deve...,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,33700.62,18.0
EMLYON BUSINESS SCHOOL,M.Sc in International Hospitality Management,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,1,1,1,1,1,0,33700.62,18.0
EMLYON BUSINESS SCHOOL,MSc - Luxury Management & Marketing,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,1,1,1,1,1,0,41026.84,18.0
EMLYON BUSINESS SCHOOL,MSc in Global innovation & Entrepreneurship,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,1,1,0,0,0,0,33700.62,18.0
EMLYON BUSINESS SCHOOL,MSC in data science & artificial intelligenc...,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,45129.53,24.0
EMLYON BUSINESS SCHOOL,MSC in Financial and Business Performance,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,45129.53,24.0
EMLYON BUSINESS SCHOOL,MSC in Management of Energy Transitions,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,40909.62,24.0
EMLYON BUSINESS SCHOOL,"MSC in Sports, Entertainment and Lifestyle",Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,40909.62,24.0
EMLYON BUSINESS SCHOOL,Master in Management,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,25084.98,24.0
EMLYON BUSINESS SCHOOL,MSc in Strategy & Consulting,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,45129.53,24.0
EMLYON BUSINESS SCHOOL,MSc in Digital Marketing and Analytics,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,45129.53,24.0
EMLYON BUSINESS SCHOOL,MSc in Finance,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,45129.53,24.0
EMLYON BUSINESS SCHOOL,MSC in Supply Chain and Operations Management,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,45129.53,24.0
EMLYON BUSINESS SCHOOL,MSC in Healthcare Innovation and Data Science,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,45129.53,24.0
EMLYON BUSINESS SCHOOL,MIM in Finance and Tech,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,58609.78,48.0
EMLYON BUSINESS SCHOOL,Global BBA,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,16762.4,48.0
EMLYON BUSINESS SCHOOL,Bachelor of Science in Data Science for Responsi...,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,17172.66,48.0
EMLYON BUSINESS SCHOOL,International MBA,Private,"23 Avenue Guy de Collongue, 69130 Ecully, France, Rhone Alps",France,1872.0,0,0,0,0,0,0,50990.51,16.0
ECOLE NORMALE SUPERIEURE OF LYON,"Physics & Chemistry, Master",Private,"65 Allee d'Italie, 69007 Lyon, France, Rhone Alps",France,1880.0,0,0,0,0,0,0,0.0,24.0
PARIS DAUPHINE UNIVERSITY,"Master in Banking, Finance and Insurance",Private,"Place Marechal de Lattre de Tassigny, 75016 Paris, France, Paris",France,1968.0,0,0,0,0,0,0,0.0,24.0
PARIS DAUPHINE UNIVERSITY,Master in Economics and Health Management,Private,"Place Marechal de Lattre de Tassigny, 75016 Paris, France, Paris",France,1968.0,0,0,0,0,0,0,305.94,24.0
PARIS DAUPHINE UNIVERSITY,Master in Strategic Management and Consulting,Private,"Place Marechal de Lattre de Tassigny, 75016 Paris, France, Paris",France,1968.0,0,0,0,0,0,0,305.94,24.0
PARIS DAUPHINE UNIVERSITY,Master of Marketing,Private,"Place Marechal de Lattre de Tassigny, 75016 Paris, France, Paris",France,1968.0,0,0,0,0,0,0,305.94,24.0
PARIS DAUPHINE UNIVERSITY,Master in International Management,Private,"Place Marechal de Lattre de Tassigny, 75016 Paris, France, Paris",France,1968.0,0,0,0,0,0,0,305.94,24.0
PARIS DAUPHINE UNIVERSITY,"Master in Innovation, Networks and Digital",Private,"Place Marechal de Lattre de Tassigny, 75016 Paris, France, Paris",France,1968.0,0,0,0,0,0,0,305.94,24.0
PARIS DAUPHINE UNIVERSITY,Master of Human Resource Management,Private,"Place Marechal de Lattre de Tassigny, 75016 Paris, France, Paris",France,1968.0,0,0,0,0,0,0,305.94,24.0
PARIS DAUPHINE UNIVERSITY,Master of General Management,Private,"Place Marechal de Lattre de Tassigny, 75016 Paris, France, Paris",France,1968.0,0,0,0,0,0,0,305.94,24.0
SPEOS PHOTO AND VIDEO SCHOOL,Photographer RNCP level I in 1 year,Private,"8 Rue Jules Valles, 75011 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,29304.89,12.0
SPEOS PHOTO AND VIDEO SCHOOL,European Master of Professional Photography,Private,"8 Rue Jules Valles, 75011 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,31063.18,12.0
SPEOS PHOTO AND VIDEO SCHOOL,Creative Documentary and Photojournalism by Magn...,Private,"8 Rue Jules Valles, 75011 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,36045.01,12.0
SPEOS PHOTO AND VIDEO SCHOOL,"Fashion, Luxury and Beauty Photography",Private,"8 Rue Jules Valles, 75011 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,36045.01,12.0
SPEOS PHOTO AND VIDEO SCHOOL,Sports Photography,Private,"8 Rue Jules Valles, 75011 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,35165.87,12.0
SPEOS PHOTO AND VIDEO SCHOOL,The Entrepreneurial Photographer Program in 2 ye...,Private,"8 Rue Jules Valles, 75011 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,16938.23,24.0
SPEOS PHOTO AND VIDEO SCHOOL,European Master of Professional Photography in 2...,Private,"8 Rue Jules Valles, 75011 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,17817.37,24.0
SPEOS PHOTO AND VIDEO SCHOOL,Professional Photography in 2 years,Private,"8 Rue Jules Valles, 75011 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,12835.54,24.0
SPEOS PHOTO AND VIDEO SCHOOL,Professional Photography + Video/3D Program,Private,"8 Rue Jules Valles, 75011 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,13069.98,36.0
SPEOS PHOTO AND VIDEO SCHOOL,The Entrepreneurial Photographer + video/3D Prog...,Private,"8 Rue Jules Valles, 75011 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,14242.18,36.0
SUP BIOTECH,Master of Biotechnology,Private,"66 Rue Guy Moquet, 94800 Villejuif, France, Paris",France,2003.0,1,1,0,0,0,0,14154.26,24.0
SUP BIOTECH,Bachelor in Biotechnology,Private,"66 Rue Guy Moquet, 94800 Villejuif, France, Paris",France,2003.0,1,1,0,0,0,0,14154.26,36.0
SUP DE LUXE,MSc in Global Luxury Brand Management,Private,"70 Damiers Gallery, 92400 Courbevoie, France, Paris / Ill de France",France,1990.0,0,0,0,0,0,0,48997.77,24.0
SUP DE LUXE,MSc in Luxury Fashion Management,Private,"70 Damiers Gallery, 92400 Courbevoie, France, Paris / Ill de France",France,1990.0,0,0,0,0,0,0,43722.89,24.0
SUP DE LUXE,Bachelor in Luxury Business,Private,"70 Damiers Gallery, 92400 Courbevoie, France, Paris / Ill de France",France,1990.0,0,0,0,0,0,0,12776.93,36.0
UNILASALLE,Erasmus Mundus Master Program in Plant Breeding,Private,"3 Rue du Tronquet, 76130 Mont-Saint-Aignan, France, Rouen",France,1854.0,0,0,0,0,0,0,21099.52,24.0
UNILASALLE,MSc Urban Agriculture and Green Cities,Private,"3 Rue du Tronquet, 76130 Mont-Saint-Aignan, France, Rouen",France,1854.0,0,0,0,0,0,0,11253.08,12.0
UNILASALLE,MSc in Agricultural and Food Data Management,Private,"3 Rue du Tronquet, 76130 Mont-Saint-Aignan, France, Rouen",France,1854.0,0,0,0,0,0,0,11253.08,12.0
3IS,Master in Filmmaking,Private,"4 Rue Blaise Pascal, 78990 �lancourt, France , Paris",France,,1,0,0,0,0,0,17348.49,24.0
3IS,Master in Recording and Sound Production,Private,"4 Rue Blaise Pascal, 78990 �lancourt, France , Paris",France,,1,0,0,0,0,0,17348.49,24.0
3IS,Bachelor of Arts Film and Television,Private,"4 Rue Blaise Pascal, 78990 �lancourt, France , Paris",France,,1,0,0,0,0,0,13480.25,36.0
3IS,Bachelor in Sound Engineering,Private,"4 Rue Blaise Pascal, 78990 �lancourt, France , Paris",France,,0,0,0,0,0,0,13480.25,36.0
AIVANCITY SCHOOL FOR TECHNOLOGY BUSINESS AND SOCIETY,MSC in Data Management,Private,"57 Av. du Pesident Wilson, 94230 Cachan, France, Paris",France,,0,0,0,0,0,0,14652.44,24.0
AIVANCITY SCHOOL FOR TECHNOLOGY BUSINESS AND SOCIETY,MSC in Data Engineering and Cloud Computing,Private,"57 Av. du Pesident Wilson, 94230 Cachan, France, Paris",France,,0,0,0,0,0,0,14652.44,24.0
AIVANCITY SCHOOL FOR TECHNOLOGY BUSINESS AND SOCIETY,BSc in Artificial Intelligence and Data Science,Private,"57 Av. du Pesident Wilson, 94230 Cachan, France, Paris",France,,0,0,0,0,0,0,12308.05,36.0
AMERICAN BUSINESS SCHOOL,MBA - Entrepreneurship & International Busin...,Private,"12 Rue Alexandre Parodi, 75010 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,18169.03,12.0
AMERICAN BUSINESS SCHOOL,MSc in Digital Marketing,Private,"12 Rue Alexandre Parodi, 75010 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,11897.78,24.0
AMERICAN BUSINESS SCHOOL,Master of science in Logistics and Supply Chain ...,Private,"12 Rue Alexandre Parodi, 75010 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,11897.78,24.0
AMERICAN BUSINESS SCHOOL,MBA in Project Mangement,Private,"12 Rue Alexandre Parodi, 75010 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,11897.78,24.0
AMERICAN BUSINESS SCHOOL,MBA in Communications,Private,"12 Rue Alexandre Parodi, 75010 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,11897.78,24.0
AMERICAN BUSINESS SCHOOL,Bachelor in Sport Management,Private,"12 Rue Alexandre Parodi, 75010 Paris, France, Paris",France,1985.0,0,0,0,0,0,0,11897.78,36.0
AMERICAN BUSINESS SCHOOL,Bachelor In Fashion And Luxury Retail Management,Private,"12 Rue Alexandre Parodi, 75010 Paris, France, Paris",France,1985.0,1,1,0,0,0,0,11897.78,36.0
AMERICAN BUSINESS SCHOOL,Bachelor of Business Administration,Private,"12 Rue Alexandre Parodi, 75010 Paris, France, Paris",France,1985.0,1,1,0,0,0,0,11897.78,48.0
ATELIER CHARDON SAVARD,B.A in Fashion Design,Private,"15 Rue Gambey, 75011 Paris, France, Paris",France,1988.0,0,0,0,0,0,0,14757.94,36.0
ATELIER DE SEVRES,Foundation Year in Art,Private,"47 Rue de S�vres, 75006 Paris, France, Paris",France,1979.0,0,0,0,0,0,0,11018.64,12.0
ATELIER DE SEVRES,Foundation Year in Animation,Private,"47 Rue de S�vres, 75006 Paris, France, Paris",France,1979.0,0,0,0,0,0,0,11018.64,12.0
MODART,MBA in Luxury Goods and Fashion Industries,Private,"35 Quai Andre Citroen, 75015 Paris, France, Paris",France,1982.0,1,1,0,0,0,0,12894.15,24.0
MODART,Master's in Artistic Direction and Collection Ma...,Private,"35 Quai Andre Citroen, 75015 Paris, France, Paris",France,1982.0,1,1,0,0,0,0,12753.49,24.0
MODART,Master's in Digital Fashion Designer,Private,"35 Quai Andre Citroen, 75015 Paris, France, Paris",France,1982.0,1,1,0,0,0,0,12753.49,24.0
MODART,Master's in Fashion Management,Private,"35 Quai Andre Citroen, 75015 Paris, France, Paris",France,1982.0,1,1,0,0,0,0,12753.49,24.0
MODART,Master's in Fashion Communication,Private,"35 Quai Andre Citroen, 75015 Paris, France, Paris",France,1982.0,1,0,0,0,0,0,12753.49,24.0
MODART,Bachelor in Fashion Management,Private,"35 Quai Andre Citroen, 75015 Paris, France, Paris",France,1982.0,1,1,0,0,0,0,12612.82,36.0
MODART,Bachelor's in Fashion Design and Pattern Making,Private,"35 Quai Andre Citroen, 75015 Paris, France, Paris",France,1982.0,1,1,0,0,0,0,12612.82,36.0
MODART,Bachelor's in Fashion Communication,Private,"35 Quai Andre Citroen, 75015 Paris, France, Paris",France,1982.0,1,1,0,0,0,0,12612.82,36.0
OMNES EDUCATION,MSc INSEEC - Purchasing & Supply Chain Manag...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13480.25,24.0
OMNES EDUCATION,MSc INSEEC - International Business Management,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13480.25,24.0
OMNES EDUCATION,MSc IUM - Luxury Fashion & Accessories Manag...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,30770.13,24.0
OMNES EDUCATION,MSc INSEEC - Wine Marketing & Management,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13480.25,24.0
OMNES EDUCATION,MIM ESCE - International Business Track,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13363.03,24.0
OMNES EDUCATION,MSc INSEEC - Marketing & Management of Spiri...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13480.25,24.0
OMNES EDUCATION,MSc INSEEC - Project Management,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13480.25,24.0
OMNES EDUCATION,MSc INSEEC - Supply Chain,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13480.25,24.0
OMNES EDUCATION,MSc INSEEC - Cosmetics Marketing,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13480.25,24.0
OMNES EDUCATION,MSc ESCE - Business Tranformation & Consulti...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13714.69,24.0
OMNES EDUCATION,MSc ESCE - International Supply Chain & Purc...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13714.69,24.0
OMNES EDUCATION,MSc IUM - Sports Business Management,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,28601.57,24.0
OMNES EDUCATION,MSc ECE - Technologies for Future Industry,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,12015.0,24.0
OMNES EDUCATION,MSc ECE - Data Management & Artificial Intel...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,12015.0,24.0
OMNES EDUCATION,"MSc INSEEC - Fashion Marketing, Design and Brand...",Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,11663.35,24.0
OMNES EDUCATION,MSc INSEEC - Digital Marketing & E-business,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,11663.35,24.0
OMNES EDUCATION,MIM ESCE - Specialization in MANAGEMENT CONTROL...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13363.03,24.0
OMNES EDUCATION,MSc IUM - Sports Business Management,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,28601.57,24.0
OMNES EDUCATION,MSc IUM - Luxury Hospitality & Event Managem...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,30770.13,24.0
OMNES EDUCATION,MSc INSEEC - Tourism Marketing & Hospitality...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13480.25,24.0
OMNES EDUCATION,MSc INSEEC - Luxury Brand Management,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13480.25,24.0
OMNES EDUCATION,MSc ESCE - International Corporate Finance,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13714.69,24.0
OMNES EDUCATION,MIM ESCE supply Chain/Logistics specialization,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13363.03,24.0
OMNES EDUCATION,MSc HEIP - International Business & Diplomac...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,10784.2,24.0
OMNES EDUCATION,MSc HEIP - International Realtions & Coopera...,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,11428.91,24.0
OMNES EDUCATION,MSc IUM - International Management,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,28601.57,24.0
OMNES EDUCATION,MSc ESCE - International Marketing,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13714.69,24.0
OMNES EDUCATION,MIM ESCE - Specialization CORPORATE FINANCE,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13363.03,24.0
OMNES EDUCATION,MSc ECE - Sustainable Energy Futures,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,12015.0,24.0
OMNES EDUCATION,MSc INSEEC - Marketing & Brand Management,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13480.25,24.0
OMNES EDUCATION,MSc ESCE - International Business Development,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,13714.69,24.0
OMNES EDUCATION,MSc IUM - Luxury Brand Management,Private,"43 Quai de Grenelle, 75015 Paris, France, Paris",France,2010.0,0,0,0,0,0,0,30770.13,24.0
PIERRE AND MARIE CURIE UNIVERSITY (UPMC),IT Master: specialty Bioinformatics and Modeling,Public,"4 Place Jussieu, 75005 Paris, France, Paris",France,1971.0,1,0,0,0,0,0,300.08,24.0
PIERRE AND MARIE CURIE UNIVERSITY (UPMC),MSc in Molecular and Cellular Biology,Public,"4 Place Jussieu, 75005 Paris, France, Paris",France,1971.0,1,0,0,0,0,0,300.08,24.0
PIERRE AND MARIE CURIE UNIVERSITY (UPMC),"M.Sc. of Universe, Environment, Ecology - Oceano...",Public,"4 Place Jussieu, 75005 Paris, France, Paris",France,1971.0,1,0,0,0,0,0,300.08,24.0
PIERRE AND MARIE CURIE UNIVERSITY (UPMC),Master of Physics and Applications,Public,"4 Place Jussieu, 75005 Paris, France, Paris",France,1971.0,1,0,0,0,0,0,300.08,24.0
SCHILLER INTERNATIONAL UNIVERSITY - PARIS CAMPUS,MSc in Digital Marketing and e-Commerce,Private,"55 Av. Hoche, 75008 Paris, France, Paris",France,1964.0,1,1,1,0,0,0,22928.15,12.0
